                  0         1         2         3         4         5         6         7         8
011200020  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000
011200221  0.000000 -0.100000 -0.100000 -0.100000  0.000000  0.100000  0.000000  0.000000  0.000000
211000002  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000
211001202  0.000000 -0.100000 -0.100000  0.000000 -0.100000 -0.100000  0.000000  0.000000 -0.100000
010020012  0.000000 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
002100210  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000
022101210  0.000000 -0.100000  0.000000  0.000000  0.100000 -0.100000 -0.100000  0.000000 -0.100000
000021120  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
100021122  0.000000  0.008550  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
110200221  0.000000  0.000000  0.000000 -0.035419  0.928210  0.000000  0.000000 -0.100000  0.000000
200101200  0.000000  0.000000  0.000000  0.000000  0.100000  0.000000  0.000000  0.000000  0.000000
012000012  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000
112020012 -0.100000 -0.100000 -0.100000 -0.100000  0.000000  0.000000  0.000000 -0.100000  0.000000
112221012  0.000000 -0.100000 -0.100000  0.000000 -0.100000  0.000000  0.095000 -0.100000  0.000000
001000212  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000 -0.100000 -0.100000 -0.100000
001210212  0.000000  0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
211002000 -0.100000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000
211002201  0.000000  0.000000  0.000000  0.004500  0.000000  0.000000  0.000000  0.000000  0.000000
211102221 -0.100000 -0.100000  0.000000 -0.100000  0.135500 -0.190000 -0.100000  0.000000  0.000000
200121000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
210121200 -0.100000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000 -0.100000  0.000000
000210000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.056054  0.000000  0.000000
001210020  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000
001211220 -0.100000  0.000000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000  0.100000
020012001  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
020112201  0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
210100200  0.000000 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
211120200  0.000000  0.000000 -0.190000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000
211122201 -0.100000  0.000000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000  0.050000 -0.100000
000210120  0.000000  0.000000  0.409510 -0.100000  0.000000  0.000000 -0.100000 -0.100000  0.000000
100002012  0.000000  0.000000  0.000000  0.020503  0.000000  0.000000  0.000000  0.000000 -0.100000
100102212  0.000000 -0.100000  0.279299 -0.100000 -0.180122  0.000000 -0.100000 -0.100000  0.000000
110000220 -0.053047 -0.082900  0.998544  0.000000 -0.134868  0.000000 -0.010247 -0.107179  0.074991
102210012  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000
120201000  0.000000 -0.100000  0.009000 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.000000
120221010 -0.100000  0.000000  0.046616 -0.100000 -0.100000  0.000000  0.000000  0.000000  0.000000
122221110 -0.100000  0.000000  0.000000  0.000000 -0.100000 -0.100000  0.000000  0.000000  0.050000
100022001  0.000000  0.000000  0.000000  0.035802  0.000000  0.000000  0.000000  0.000000 -0.100000
120122001  0.000000 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.409510  0.000000  0.000000
102012210  0.000000  0.190000 -0.100000  0.000000 -0.100000  0.000000  0.000000 -0.091000  0.000000
000100212  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
020101212  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
021121212  0.050000  0.000000 -0.100000  0.000000 -0.100000 -0.100000  0.000000  0.000000 -0.100000
102000201 -0.100000 -0.028243 -0.108863 -0.100000  0.999996  0.021951 -0.101198 -0.071488 -0.019711
122001201 -0.100000  0.000000  0.000000  0.000000  0.271000 -0.100000  0.000000  0.000000  0.000000
210201000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
210211002  0.000000 -0.100000  0.000000  0.000000 -0.100000 -0.100000  0.000000  0.100000 -0.100000
210211122 -0.100000 -0.100000  0.050000  0.000000 -0.100000  0.000000  0.000000 -0.100000 -0.100000
101200020  0.000000  0.100000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
101200122 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
101221122 -0.100000  0.095000 -0.100000 -0.100000 -0.100000 -0.100000 -0.185500 -0.100000 -0.100000
110220000  0.000000 -0.100000  0.190000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000
110221002  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000  0.000000  0.000000 -0.100000
110221122 -0.100000  0.000000  0.095000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
101200200  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
101201220  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
121211220  0.000000 -0.100000  0.000000 -0.100000  0.000000 -0.100000 -0.100000 -0.100000  0.050000
201000000  0.000000  0.000000  0.000000  0.000000  0.009000  0.000000  0.000000  0.000000  0.000000
201200100  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
211202100  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
211202121 -0.100000 -0.100000  0.000000 -0.100000  0.135500 -0.100000  0.000000 -0.100000 -0.100000
000022110  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
110002020 -0.010016 -0.100000  0.999999  0.032490  0.067123 -0.011330  0.074413  0.000000  0.069411
110002221  0.000000  0.000000  0.100000  0.000000  0.100000  0.000000  0.000000  0.000000  0.000000
112000122  0.000000  0.000000 -0.100000  0.833228  0.000000  0.000000 -0.100000 -0.100000  0.000000
101000220  0.000000  0.271000 -0.091000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
100022010  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000  0.000000
120022110 -0.100000 -0.100000  0.000000  0.100000 -0.100000 -0.100000 -0.100000  0.000000  0.000000
102020001 -0.187922 -0.100000 -0.164319 -0.100000 -0.100000  0.000000  0.595252  0.000000 -0.100000
102220011 -0.100000 -0.100000 -0.100000 -0.100000  0.000000  0.004500  0.000000 -0.100000 -0.100000
120102000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.271000  0.000000  0.000000
122102010  0.000000 -0.100000  0.000000  0.000000  0.000000 -0.100000  0.271000 -0.100000  0.000000
110020020 -0.165610 -0.100000  0.995825  0.000000 -0.102503  0.009000  0.000000 -0.100000  0.042170
110120022  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.271000  0.000000  0.000000
120010020  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.409510
121010022  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.100000  0.000000  0.000000
121200000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
121210002  0.000000 -0.100000 -0.100000 -0.075610 -0.100000  0.000000  0.864915  0.000000  0.000000
121202001  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.004500  0.000000
202100100  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
202112100 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
212112120  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.050000
100022100 -0.100000  0.000000 -0.091900  0.000000 -0.100000  0.000000 -0.100000 -0.100000  0.009000
120022101  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.409510  0.000000
100202010 -0.100000 -0.100000 -0.091900  0.000000  0.000000  0.000000  0.000000 -0.100000  0.073323
101220210  0.000000  0.928210 -0.091000 -0.019848  0.000000  0.000000 -0.100000 -0.030589  0.000000
102100002  0.000000  0.005471 -0.075610 -0.075234  0.000000  0.000000  0.998690 -0.075744  0.000000
121100022 -0.091000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.409510  0.000000  0.000000
110020200 -0.100000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000 -0.190000  0.009000
101120022  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.343900  0.000000  0.000000
120020001 -0.100000 -0.100000 -0.050705 -0.100000 -0.100000 -0.100000 -0.037508  0.253001 -0.172150
112000221 -0.100000 -0.100000 -0.098866 -0.088660  0.569533 -0.100000 -0.147830 -0.100000 -0.100000
112102221 -0.100000 -0.100000 -0.100000 -0.100000  0.171950 -0.181450  0.000000  0.000000 -0.100000
112121022 -0.100000  0.000000 -0.078915  0.000000  0.000000  0.000000  0.260852 -0.078915  0.000000
100202001  0.000000  0.064712 -0.100000  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000
120202101  0.000000 -0.100000  0.023171 -0.100000  0.000000 -0.100000  0.000000  0.000000 -0.100000
121202121 -0.181450  0.000000 -0.100000  0.000000  0.204755  0.000000  0.000000  0.000000 -0.100000
120002010  0.000000 -0.100000  0.000000  0.022279  0.000000  0.000000  0.000000 -0.100000  0.000000
020121000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000
102200001 -0.100000  0.061757 -0.100000 -0.100000  0.996957  0.000000  0.000000  0.000000 -0.100464
122200101  0.000000 -0.100000  0.000000  0.000000  0.190000  0.000000 -0.100000  0.000000  0.000000
120210000 -0.176092  0.000000  0.629910 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
100002201 -0.017977  0.000000  0.001021  0.000000  0.998690 -0.271000 -0.100873  0.058241  0.000000
120002211  0.000000  0.000000  0.000000  0.201471  0.000000 -0.183339 -0.188210  0.000000  0.000000
120122211  0.000000 -0.249741  0.470925  0.000000 -0.059431 -0.119509  0.000000  0.000000  0.000000
102001212  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
102211212 -0.100000  0.135500 -0.100000 -0.100000 -0.100000  0.000000  0.000000 -0.100000  0.000000
100012002 -0.100000 -0.100000  0.000000  0.000000  0.000000 -0.100000 -0.100000  0.000000  0.000000
110212122 -0.100000  0.000000  0.095000 -0.100000 -0.100000 -0.100000  0.000000  0.000000  0.000000
120201210  0.000000  0.000000  0.000000  0.000000  0.008550  0.000000  0.000000  0.000000  0.000000
121221210 -0.100000 -0.177805 -0.100000 -0.100000  0.000000  0.000000 -0.100000 -0.177805  0.306290
120012210 -0.100000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000 -0.100000  0.271000
100100202 -0.186597 -0.190000 -0.096387 -0.335763 -0.087989 -0.090000 -0.183713  0.096015 -0.100000
102100212 -0.297010 -0.343900 -0.297010 -0.297010 -0.268268 -0.318304 -0.297010 -0.385219 -0.297010
102200211  0.000000  0.000000  0.000000 -0.091000  0.343900  0.000000  0.000000  0.000000  0.000000
100210200 -0.012253  0.112284  0.000000  0.000000 -0.063244  0.000000 -0.100000  0.000000  0.998544
110210220  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.890581
122100012 -0.100000  0.000000  0.000000 -0.100000 -0.095950  0.000000  0.343900 -0.091000  0.000000
100002210  0.000000  0.000000  0.000000  0.002113  0.000000  0.000000 -0.100000  0.000000  0.000000
102200121 -0.100000  0.000000 -0.100000 -0.100000  0.100000  0.000000 -0.100000 -0.100000  0.000000
122201121  0.000000  0.000000  0.000000 -0.100000  0.050000  0.000000  0.000000  0.000000  0.000000
120000120  0.000000  0.000000  0.000000  0.190000  0.000000  0.000000 -0.100000  0.000000  0.000000
120210120  0.000000  0.000000  0.100000  0.000000  0.000000  0.000000 -0.100000 -0.100000  0.000000
120020211 -0.100000 -0.190000  0.231865 -0.100000 -0.100000 -0.100000 -0.100000 -0.091121 -0.100000
110202120  0.000000  0.000000  0.000000  0.000000  0.004500  0.000000  0.000000 -0.100000  0.000000
100220001  0.000000  0.000000  0.074009 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
102220101  0.000000 -0.100000 -0.100000 -0.100000  0.000000  0.000000 -0.138742  0.794109  0.000000
102000102  0.000000  0.000000 -0.100000  0.000000 -0.100000  0.000000 -0.100000  0.000000  0.000000
112200102  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.095950  0.000000
122000001 -0.019058  0.000000 -0.027352  0.000693  0.999999  0.000000  0.009000  0.000000 -0.072190
110022000  0.000000 -0.100000  0.994274  0.009000 -0.100000 -0.100000  0.000000 -0.172900  0.026008
110022012 -0.100000 -0.100000  0.190000 -0.100000  0.000000 -0.100000  0.000000  0.000000 -0.100000
000201201  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000
100201221  0.000000  0.000000  0.000000  0.000000  0.100000  0.000000  0.000000  0.000000  0.000000
102211200 -0.100000  0.000000 -0.100000  0.000000 -0.100000 -0.100000 -0.100000  0.008550  0.000000
112211220 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.095000
112220001  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000
100211220  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.190000
102120000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000
112120002  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.190000  0.000000  0.000000
002102010  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000
012122010 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
100210002 -0.267558  0.698141  0.000000 -0.039486 -0.099271  0.000000  0.000000  0.000770 -0.129486
100210212 -0.100000  0.000000  0.000000 -0.100000 -0.100000  0.004500  0.000000  0.000000  0.000000
120002112  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000
122100210  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
122102211 -0.168915 -0.100000 -0.100000 -0.148506  0.372907 -0.190000  0.000000 -0.100000  0.000000
110021220 -0.100000  0.000000  0.190000 -0.100000 -0.100000 -0.190000 -0.100000 -0.100000 -0.100000
120101022  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.100000  0.000000 -0.100000
112200021 -0.100000  0.000000 -0.116677  0.000000  0.901523  0.000000  0.004500  0.000000  0.000000
100122000  0.000000  0.000000  0.000000 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.008100
120122010  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.004050
110202000 -0.046446 -0.103090  0.994846  0.000000  0.000000  0.000000  0.000000 -0.190000  0.000000
100022211 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000
121022211  0.000000 -0.100000 -0.247830  0.432457 -0.100000 -0.100000 -0.100000 -0.100000 -0.157709
001210002  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
011210022  0.000000  0.000000 -0.100000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000
100200021  0.000000  0.201059  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000
100002120  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
120002121 -0.100000 -0.100000 -0.100000  0.000000  0.100000 -0.100000 -0.100000 -0.100000 -0.100000
121220001  0.000000  0.000000  0.000000  0.000000  0.000000  0.343900  0.000000  0.000000  0.000000
120000102 -0.100000  0.000000  0.000000  0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
120200112  0.000000  0.000000  0.000000  0.000000  0.000000  0.004500  0.000000  0.000000  0.000000
102002211  0.000000  0.000000  0.000000  0.000000  0.468559  0.000000  0.000000  0.000000  0.000000
102221001  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
102221121 -0.100000  0.095000 -0.100000 -0.100000  0.000000  0.000000  0.000000 -0.100000 -0.100000
101020002 -0.030457  0.999373 -0.027223  0.000000  0.000000  0.000000  0.021951  0.000000  0.000000
200000010 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000
202021110  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.100000
100010220  0.000000  0.000000  0.000000  0.000000  0.000000  0.009000  0.000000  0.000000  0.000000
102011220  0.000000  0.000000  0.000000  0.271000  0.000000  0.000000  0.000000  0.000000  0.000000
120200010  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
120210210 -0.100000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.343900
120211212 -0.100000  0.000000  0.171950  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000
102000021 -0.148236  0.364063 -0.186198  0.000000  0.100000  0.000000  0.000000  0.000000 -0.236056
102100221  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
122101221  0.000000  0.000000  0.000000 -0.100000  0.135500  0.000000  0.000000  0.000000  0.000000
120001212  0.000000  0.000000  0.000000  0.000000  0.004500  0.000000  0.000000  0.000000  0.000000
011020020  0.000000 -0.100000 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000
011021022  0.000000 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
121122210 -0.060471  0.000000 -0.069121 -0.061079  0.000000  0.000000  0.000000  0.000000  0.450761
120021210  0.000000 -0.100000  0.000000  0.000000 -0.100000  0.000000 -0.100000 -0.100000  0.000000
121021212 -0.100000 -0.100000 -0.100000  0.372907 -0.100000 -0.100000 -0.100000 -0.164371 -0.100000
121210020  0.000000  0.000000 -0.100000 -0.035419  0.000000  0.000000  0.000000 -0.100000  0.878423
100210122 -0.100000  0.000000  0.100000  0.000000 -0.100000  0.000000  0.000000 -0.100000  0.000000
102210000  0.000000  0.710200 -0.138901 -0.100000 -0.185829  0.000000  0.000000  0.000405  0.000000
112212000 -0.053047  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.745813  0.000000
110022021  0.000000 -0.100000  0.569533  0.000000  0.000000 -0.100000  0.000000 -0.100000 -0.100000
110012220 -0.262000 -0.100000  0.000000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000  0.190000
101020200  0.000000  0.190000 -0.100000  0.000000 -0.100000  0.000000  0.000000  0.523024  0.000000
101020020 -0.104239  0.997781  0.000000 -0.090000 -0.122877  0.000000  0.009000 -0.100000  0.051258
221000100  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
221201100  0.000000  0.000000  0.000000  0.000000  0.100000  0.000000  0.000000  0.000000  0.000000
100210020  0.000000  0.787868  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
100212120  0.000000  0.000000  0.100000  0.000000 -0.190000  0.000000  0.000000  0.000000  0.000000
110122020  0.000000  0.000000  0.190000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
120201201  0.000000  0.000000  0.000000 -0.100000  0.409510  0.000000  0.000000  0.000000  0.000000
121220010 -0.100000  0.000000 -0.100000 -0.100000 -0.100000  0.214722 -0.100000 -0.100000 -0.079147
000002001  0.239702  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.190000
100002021 -0.100000  0.000000  0.000000  0.000000  0.100000 -0.100000  0.000000 -0.100000  0.000000
100022121 -0.082900  0.000000  0.000000  0.271000 -0.100000  0.000000 -0.100000 -0.100000  0.000000
102000120  0.000000  0.000000  0.000000  0.000000  0.009000  0.000000  0.000000  0.000000  0.000000
102001122  0.000000  0.000000  0.000000  0.271000  0.000000  0.000000 -0.100000  0.000000  0.000000
121002000 -0.100000 -0.100000 -0.100000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000
121122000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
121122012 -0.166523 -0.100000 -0.100000 -0.100000 -0.100000  0.000000  0.358785 -0.100000 -0.100000
120000201 -0.165610 -0.019121  0.000000  0.000000  0.999997  0.037512 -0.096782  0.004518 -0.023120
120010200 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.058256  0.000000
121210212 -0.190000 -0.100000 -0.100000  0.000000 -0.100000  0.135500 -0.100000  0.000000  0.000000
121001220  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
112210002  0.000000 -0.100000  0.000000  0.000000 -0.100000  0.004500  0.000000  0.965663  0.000000
112211022  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.135500  0.000000  0.000000
122021001 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000  0.000000
121002201 -0.100000  0.000000 -0.100000  0.000000  0.100000  0.000000 -0.100000  0.000000  0.000000
121102221  0.000000  0.000000  0.000000  0.000000  0.135500  0.000000  0.000000  0.000000  0.000000
101202000 -0.100000  0.000000 -0.100000  0.000000  0.000000 -0.100000  0.000000 -0.099636  0.000000
121202010  0.000000 -0.100000  0.000000  0.000000  0.012195 -0.100000  0.000000  0.000000 -0.100000
121100202 -0.097523  0.000000  0.000000  0.000000 -0.100000 -0.100000 -0.100000  0.117408  0.000000
120110202 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.050816  0.000000
120002001 -0.077925 -0.100000  0.000000  0.000000  0.000000 -0.167925  0.000000  0.479054 -0.150976
102102000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000
102122001  0.000000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000  0.100000 -0.100000  0.000000
110210022  0.000000 -0.105815  0.957609 -0.063144  0.000000  0.000000  0.000000 -0.031216 -0.023509
102022101  0.000000  0.000000  0.000000  0.771232  0.000000  0.000000 -0.159049  0.000000 -0.044868
100212000 -0.100000  0.000000  0.000000 -0.100222  0.000000 -0.110410  0.000000  0.000000  0.999226
110212002 -0.115009  0.000000  0.849905  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
100102002 -0.026677 -0.081000  0.000000 -0.054383  0.000000 -0.063144  0.999436 -0.100000 -0.023856
112100220 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000
122001120  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000
110210202  0.000000 -0.048742  0.000000  0.000000 -0.100000 -0.100000 -0.100000  0.771232  0.000000
112002120 -0.100000 -0.224047  0.000000  0.833228  0.000000 -0.190000 -0.100000 -0.100000  0.089566
112202121 -0.070691 -0.151079 -0.060471 -0.100000  0.450761 -0.160691 -0.062505 -0.100000 -0.100000
102002100  0.000000  0.000000  0.000000  0.343900  0.000000  0.000000  0.000000  0.000000  0.000000
220010010  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
220210011 -0.100000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.100000  0.000000  0.000000
112000200 -0.100000 -0.100000 -0.100000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000
112012200  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000 -0.100000  0.000000  0.000000
112112220  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000 -0.100000  0.171950
102002121 -0.100000  0.000000  0.000000  0.100000  0.000000  0.000000  0.000000  0.000000  0.000000
100000221 -0.125419  0.000000  0.032490  0.000000  0.999543  0.000000 -0.023509 -0.100000 -0.019911
101002221  0.000000  0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
121000020 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
121002120  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.004500
121120200  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.004500  0.000000
120200001  0.000000 -0.057020  0.000000  0.000000  0.995825  0.024390  0.000693  0.002262  0.000000
120000012  0.000000 -0.100000  0.000000  0.000000  0.000000  0.000000  0.009000  0.000000 -0.100000
120020112  0.000000  0.000000  0.000000  0.190000  0.000000  0.000000  0.000000  0.000000  0.000000
110022120  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000
120112212 -0.155295 -0.100000  0.407349  0.000000 -0.177805 -0.087805 -0.100000  0.000000 -0.100000
000000102  0.000033  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000
011002122  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000
011122122  0.095000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000 -0.100000
112001220 -0.100000  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000 -0.100000
120100200 -0.100000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
120100212 -0.100000  0.000000  0.000000  0.000000  0.260918  0.000000 -0.162899 -0.092584 -0.174122
121000122  0.000000  0.000000  0.000000  0.000000  0.000000 -0.100000 -0.100000  0.000000  0.000000
101102202  0.000000  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.037004  0.000000
100100220 -0.100000 -0.100000  0.000000 -0.100000  0.000000  0.000000 -0.100000  0.000000  0.000000
102101220  0.000000  0.000000  0.000000 -0.100000  0.000000  0.000000  0.000000 -0.100000  0.004500
102102021  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.100000  0.000000  0.000000
102110022  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.100000  0.000000  0.000000
121210200  0.000000  0.000000  0.000000 -0.038243  0.000000  0.000000  0.000000  0.000000  0.745813
112210020 -0.100000  0.000000 -0.147830 -0.100000 -0.100000  0.004500  0.008550 -0.103434  0.969097
100020201 -0.153064 -0.088607  0.421626  0.000000 -0.172957 -0.081317 -0.100000  0.005552 -0.100000
110022201  0.000000 -0.190000  0.190000  0.000000 -0.100000  0.000000 -0.100000  0.000000 -0.100000
110122221  0.000000  0.000000  0.135500 -0.190000 -0.100000  0.000000  0.000000  0.000000 -0.100000
121221000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.190000
101220000 -0.100000  0.977472 -0.139973 -0.100000 -0.100000  0.000000  0.000000 -0.175280 -0.100000
112022001 -0.297010 -0.296649 -0.296649 -0.318304 -0.288100 -0.297010 -0.340948 -0.271000 -0.297010
121220100 -0.199000 -0.100000 -0.100000 -0.100000 -0.199000 -0.081450 -0.100000 -0.100000 -0.100000
100200201  0.000000  0.000000  0.000000 -0.100000  0.991272  0.000000 -0.100000 -0.000373 -0.100000
